latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,price,is_entire,is_private,is_shared,dist_copacabana,dist_ipanema,dist_leblon,dist_cristo_redentor,dist_pao_de_acucar,dist_sdumont_airport,dist_min_praias_sul,dist_min_turistico,dist_media_praias_sul,has_wifi,has_ac,has_pool,has_beachfront,has_kitchen,has_parking,has_washer,amenities_count,amen_lux_abs,amen_lux_rel,geo_cluster,geo_cluster_mean_price,geo_cluster_0,geo_cluster_1,geo_cluster_2,geo_cluster_3,geo_cluster_4,geo_cluster_5,geo_cluster_6,geo_cluster_7,geo_cluster_8,geo_cluster_9,accommodates_per_bedroom,accommodates_per_bathroom,beds_per_bedroom,stay_span,has_reviews
-22.982258,-43.224,4,2.0,2.0,3.0,2,90,1,910.0,1.0,0.0,0.0,4.45521,1.9709334,0.38549733,3.6474798,7.869506,10.135413,0.38549733,3.6474798,2.270547,1.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0,-60.803436,0.9124436,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,88.0,1.0
-22.96689,-43.21984,4,2.0,2.0,2.0,2,365,1,527.0,1.0,0.0,0.0,3.8818746,2.4131134,2.1054583,1.9216523,6.8033295,8.556601,2.1054583,1.9216523,2.8001487,1.0,1.0,1.0,0.0,1.0,1.0,0.0,29.0,-24.659243,0.9644909,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,363.0,1.0
-22.92095,-43.22761,2,1.0,1.0,1.0,1,20,3,84.0,0.0,1.0,0.0,7.260936,7.3476124,7.2043104,3.86204,7.896182,6.7107387,7.2043104,3.86204,7.2709527,1.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,-87.02304,0.87468755,4.0,401.52313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,19.0,1.0
-22.98625,-43.19087,2,1.0,1.0,1.0,4,8,3,300.0,1.0,0.0,0.0,1.9040378,1.4561915,3.2899196,4.3160133,5.4858365,8.900504,1.4561915,4.3160133,2.2167165,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,-23.78382,0.9657515,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0
-22.91898,-43.18466,6,2.0,2.0,4.0,2,15,0,532.0,1.0,0.0,0.0,5.8009515,7.47548,8.383715,4.516805,4.3609333,2.4054642,5.8009515,4.3609333,7.220049,1.0,0.0,0.0,0.0,1.0,0.0,1.0,38.0,-67.23839,0.9031773,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,13.0,0.0
-22.965199,-43.177353,6,2.0,3.0,3.0,4,60,3,557.0,1.0,0.0,0.0,0.82273704,3.4760008,5.19468,3.7021174,2.8368084,6.2657223,0.82273704,2.8368084,3.1644726,1.0,1.0,0.0,0.0,1.0,0.0,0.0,37.0,-83.02949,0.88043827,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,56.0,1.0
-22.97969,-43.19105,2,1.0,1.0,1.0,2,365,2,338.0,1.0,0.0,0.0,1.3165087,1.4731957,3.3360445,3.6761541,4.9616637,8.219087,1.3165087,3.6761541,2.0419161,1.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,8.087366,1.0116458,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,363.0,1.0
-22.985685,-43.196304,6,3.0,3.0,3.0,3,30,2,883.0,1.0,0.0,0.0,2.1714585,0.8999106,2.7326212,4.0279613,5.813468,9.035418,0.8999106,4.0279613,1.9346634,1.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,-80.137985,0.884602,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,27.0,1.0
-22.96773,-43.189137,5,2.0,3.0,3.0,5,5,1,1000.0,1.0,0.0,0.0,0.8029397,2.3845375,3.995933,2.8076067,3.9730246,6.909757,0.8029397,2.8076067,2.39447,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,25.222082,1.0363196,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6666666,2.5,1.0,0.0,1.0
-22.964754,-43.17761,4,1.0,1.0,1.0,1,365,1,526.0,1.0,0.0,0.0,0.84792,3.4843946,5.1930275,3.6584914,2.824471,6.2238054,0.84792,2.824471,3.175114,1.0,1.0,0.0,1.0,1.0,0.0,0.0,23.0,-100.88076,0.8547326,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,364.0,1.0
-22.965132,-43.175465,6,2.0,3.0,4.0,1,365,1,618.0,1.0,0.0,0.0,0.95693195,3.638059,5.372165,3.876977,2.6893077,6.216201,0.95693195,2.6893077,3.322385,1.0,1.0,0.0,1.0,1.0,1.0,1.0,32.0,-56.85548,0.9181286,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.3333334,364.0,1.0
-22.967299,-43.185898,2,1.0,1.0,1.0,3,365,1,180.0,0.0,1.0,0.0,0.56735927,2.6516008,4.309245,3.045894,3.6707983,6.7437167,0.56735927,3.045894,2.5094016,1.0,1.0,1.0,0.0,1.0,0.0,0.0,15.0,27.980244,1.0402913,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,362.0,1.0
-22.91421,-43.191154,6,2.0,2.0,4.0,2,7,1,772.0,1.0,0.0,0.0,6.391974,7.841298,8.581826,4.6355934,5.2007318,2.9044313,6.391974,4.6355934,7.6050324,1.0,1.0,0.0,0.0,1.0,0.0,1.0,24.0,-58.747856,0.9154036,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,1.0
-22.96364,-43.19209,2,1.0,1.0,2.0,2,365,0,176.0,0.0,1.0,0.0,1.3089428,2.572754,3.9970021,2.2928567,4.0187764,6.6226583,1.3089428,2.2928567,2.6262329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,-103.00698,0.85167086,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,363.0,0.0
-22.98478,-43.19463,8,2.0,3.0,4.0,1,365,3,811.0,1.0,0.0,0.0,1.983201,1.0493296,2.90559,4.0008674,5.6217113,8.878483,1.0493296,4.0008674,1.9793736,1.0,1.0,0.0,0.0,1.0,0.0,1.0,29.0,-56.45054,0.9187117,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6666667,4.0,1.3333334,364.0,1.0
-22.963957,-43.193336,4,2.0,2.0,4.0,2,365,3,219.0,1.0,0.0,0.0,1.3895634,2.4795556,3.8747826,2.210313,4.1494064,6.7120695,1.3895634,2.210313,2.5813005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,-55.5756,0.91997164,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,363.0,1.0
-22.934889,-43.188633,2,1.0,1.0,1.0,2,365,0,288.0,1.0,0.0,0.0,4.080051,5.663696,6.6465607,2.9310832,3.6172864,3.7753656,4.080051,2.9310832,5.463436,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,-6.9465375,0.989997,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,363.0,0.0
-22.956707,-43.17441,1,1.0,1.0,1.0,1,2,3,194.0,0.0,1.0,0.0,1.7880377,4.315239,5.921677,3.733651,2.0534346,5.2778573,1.7880377,2.0534346,4.008318,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,-150.16208,0.78376794,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-22.971859,-43.18563,1,1.0,1.0,1.0,1,5,0,220.0,0.0,1.0,0.0,0.36129296,2.3569205,4.1193204,3.3776858,3.9624207,7.2129536,0.36129296,3.3776858,2.279178,1.0,0.0,0.0,1.0,1.0,0.0,1.0,27.0,-24.996853,0.96400476,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0
-22.982367,-43.19015,2,1.0,1.0,1.0,3,365,0,374.0,1.0,0.0,0.0,1.4941338,1.5056652,3.3816519,3.9770033,5.1123776,8.468253,1.4941338,3.9770033,2.1271503,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,26.978489,1.0388488,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,362.0,0.0
-23.00373,-43.44407,7,1.0,2.0,5.0,3,365,1,178.0,1.0,0.0,0.0,27.050701,24.593752,22.718178,24.595797,30.075539,30.582552,22.718178,24.595797,24.787544,1.0,1.0,0.0,0.0,1.0,1.0,0.0,38.0,-69.5383,0.89986545,3.0,632.1213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,2.5,362.0,1.0
-22.968113,-43.18525,4,1.0,1.0,1.0,2,365,1,456.0,1.0,0.0,0.0,0.45590165,2.6401846,4.326075,3.1517043,3.6702316,6.8065267,0.45590165,3.1517043,2.4740536,1.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,148.67441,1.2140899,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,363.0,1.0
-22.95053,-43.177383,2,1.0,1.0,2.0,1,365,1,900.0,0.0,1.0,0.0,2.3399274,4.6261477,6.084259,3.3942728,2.151436,4.695798,2.3399274,2.151436,4.3501115,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,-35.18553,0.94933313,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,364.0,1.0
-22.969227,-43.18445,3,1.0,0.0,2.0,2,365,1,196.0,1.0,0.0,0.0,0.31057906,2.6257434,4.3461804,3.2902114,3.6813524,6.896901,0.31057906,3.2902114,2.427501,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,25.959196,1.037381,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,363.0,1.0
-22.98112,-43.20786,4,1.0,1.0,1.0,1,365,2,668.0,1.0,0.0,0.0,2.853422,0.417337,1.6279436,3.2603385,6.3943286,9.10188,0.417337,3.2603385,1.6329008,1.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,-92.361694,0.867,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,364.0,1.0
-22.992788,-43.233402,3,1.0,1.0,2.0,1,365,0,1013.0,1.0,0.0,0.0,5.769877,3.1011586,1.3315891,5.1156588,9.292471,11.651055,1.3315891,5.1156588,3.4008749,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,32.93251,1.0474225,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,364.0,0.0
-22.97727,-43.19295,2,1.0,1.0,1.0,1,365,2,213.0,0.0,1.0,0.0,1.2970064,1.4023576,3.2124617,3.344518,4.9227514,8.039373,1.2970064,3.344518,1.9706086,1.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,-32.815872,0.95274544,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,364.0,1.0
-22.907682,-43.1919,2,1.0,0.0,1.0,2,30,1,204.0,1.0,0.0,0.0,7.1213355,8.5443735,9.230745,5.2728434,5.800186,2.9652796,7.1213355,5.2728434,8.298818,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,-93.04464,0.8660165,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,1.0
-22.985233,-43.193253,6,3.5,3.0,3.0,3,365,0,886.0,1.0,0.0,0.0,1.9364264,1.1959037,3.0453851,4.105508,5.561675,8.875323,1.1959037,4.105508,2.0592384,1.0,1.0,0.0,0.0,1.0,0.0,1.0,28.0,-59.070236,0.9149394,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.7142857,1.0,362.0,0.0
-22.927464,-43.212307,1,1.0,1.0,1.0,1,365,1,210.0,0.0,0.0,1.0,5.748717,6.289337,6.5566444,2.7236073,6.170784,5.384907,5.748717,2.7236073,6.1982327,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,-26.936113,0.9612122,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,364.0,1.0
-22.986856,-43.19381,3,1.0,1.0,2.0,2,27,1,321.0,1.0,0.0,0.0,2.1171262,1.1819409,2.9914095,4.2460494,5.733779,9.064496,1.1819409,4.2460494,2.0968256,1.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,-104.35239,0.8497335,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,25.0,1.0
-23.028458,-43.476707,4,1.0,2.0,2.0,2,30,1,225.0,1.0,0.0,0.0,30.811932,28.273544,26.400782,28.548643,33.965237,34.68685,26.400782,28.548643,28.49542,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,90.05211,1.1296742,3.0,632.1213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,28.0,1.0
-22.97727,-43.19295,2,1.0,1.0,1.0,1,365,2,219.0,0.0,1.0,0.0,1.2970064,1.4023576,3.2124617,3.344518,4.9227514,8.039373,1.2970064,3.344518,1.9706086,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,-36.501644,0.94743794,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,364.0,1.0
-22.91429,-43.400764,2,1.0,1.0,2.0,1,365,1,123.0,1.0,0.0,0.0,23.255253,21.494867,19.85414,19.928102,25.300514,24.34597,19.85414,19.928102,21.534754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,-62.784714,0.90959054,8.0,525.6526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,364.0,1.0
-23.01587,-43.308537,5,2.0,2.0,3.0,1,45,1,947.0,1.0,0.0,0.0,13.856908,11.207891,9.379743,12.300892,17.277603,18.954096,9.379743,12.300892,11.481514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,22.79838,1.0328295,2.0,1144.7134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.5,44.0,1.0
-22.998287,-43.25662,4,1.0,1.0,2.0,2,6,1,640.0,0.0,0.0,0.0,8.195911,5.549992,3.7191875,6.9925537,11.654506,13.681759,3.7191875,6.9925537,5.8216968,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.0,71.88615,1.1035154,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0
-22.99804,-43.25682,4,1.0,1.0,1.0,3,3,0,1080.0,0.0,0.0,0.0,8.20508,5.5617757,3.7280586,6.9863515,11.659685,13.676674,3.7280586,6.9863515,5.831638,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,163.22871,1.2350479,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0
-22.946428,-43.182686,2,1.0,1.0,1.0,1,365,0,140.0,0.0,0.0,0.0,2.743719,4.7126865,6.0005503,2.91223,2.6902637,4.4803314,2.743719,2.6902637,4.485652,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,19.977386,1.0287672,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,364.0,0.0
-22.9252,-43.21223,1,1.5,1.0,1.0,1,365,1,131.0,0.0,0.0,1.0,5.958553,6.5381937,6.806101,2.9741852,6.262915,5.294063,5.958553,2.9741852,6.4342823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,-26.936113,0.9612122,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666667,1.0,364.0,1.0
-22.98507,-43.1953,1,1.0,1.0,1.0,1,17,0,500.0,0.0,1.0,0.0,2.0521965,0.986131,2.8361669,4.003183,5.692616,8.93362,0.986131,4.003183,1.9581648,1.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,-17.281427,0.9751149,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,0.0
-22.914164,-43.234028,4,1.0,1.0,2.0,1,365,0,792.0,1.0,0.0,0.0,8.261335,8.28081,8.023303,4.8387556,8.805094,7.276728,8.023303,4.8387556,8.188483,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,153.41158,1.2209114,4.0,401.52313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,364.0,0.0
-22.968359,-43.18533,4,1.0,1.0,1.0,5,365,1,250.0,1.0,0.0,0.0,0.4421331,2.6163526,4.3067107,3.1609144,3.6929946,6.834961,0.4421331,3.1609144,2.4550655,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,18.627108,1.0268229,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,360.0,1.0
-22.972658,-43.18642,4,1.0,1.0,1.0,5,365,0,1080.0,1.0,0.0,0.0,0.46555954,2.240638,4.011649,3.3771346,4.0817175,7.323034,0.46555954,3.3771346,2.2392824,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,-6.9465375,0.989997,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,360.0,0.0
-22.984026,-43.19391,2,1.0,1.0,1.0,1,365,2,291.0,1.0,0.0,0.0,1.8715335,1.115924,2.9831266,3.9555433,5.510125,8.773622,1.115924,3.9555433,1.9901947,1.0,1.0,0.0,1.0,0.0,0.0,1.0,26.0,-38.0643,0.94518775,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,364.0,1.0
-22.984463,-43.38212,6,2.5,3.0,3.0,1,365,0,850.0,1.0,0.0,0.0,20.519773,18.151703,16.288729,17.93923,23.444304,23.890562,16.288729,17.93923,18.320068,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,330.49976,1.4759167,0.0,784.8122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,1.0,364.0,0.0
-22.914986,-43.183887,3,1.0,1.0,1.0,1,365,1,441.0,1.0,0.0,0.0,6.241961,7.92427,8.814202,4.926913,4.655247,2.189417,6.241961,4.655247,7.660145,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,25.222082,1.0363196,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,364.0,1.0
-22.928877,-43.17607,2,1.0,1.0,1.0,3,15,1,171.0,0.0,1.0,0.0,4.736791,6.7586756,7.92912,4.3570614,2.9544892,2.4465454,4.736791,2.9544892,6.4748626,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,-84.823715,0.8778546,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,12.0,1.0
-22.96717,-43.188374,4,1.0,1.0,2.0,2,5,0,726.0,1.0,0.0,0.0,0.76851785,2.482921,4.0944057,2.8310103,3.87395,6.8225746,0.76851785,2.8310103,2.4486148,1.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,-115.669945,0.8334363,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,0.0
-22.925459,-43.232822,3,1.0,1.0,2.0,3,365,3,254.0,1.0,0.0,0.0,7.254415,7.0731764,6.762634,3.7242918,8.221597,7.334665,6.762634,3.7242918,7.030075,1.0,1.0,0.0,0.0,1.0,0.0,1.0,33.0,-94.35871,0.8641243,4.0,401.52313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,362.0,1.0
-23.030882,-43.48415,2,1.0,1.0,1.0,4,15,0,282.0,1.0,0.0,0.0,31.61272,29.070744,27.198534,29.355774,34.77066,35.49369,27.198534,29.355774,29.293999,1.0,0.0,0.0,1.0,1.0,0.0,1.0,34.0,-41.678555,0.93998325,3.0,632.1213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,11.0,0.0
-22.96541,-43.17304,5,1.0,1.0,1.0,1,30,0,225.0,1.0,0.0,0.0,1.1312693,3.8292048,5.585637,4.119114,2.5387855,6.2009454,1.1312693,2.5387855,3.5153704,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,28.718655,1.0413547,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,29.0,0.0
-22.914297,-43.18256,4,1.0,1.0,2.0,2,7,1,376.0,1.0,0.0,0.0,6.316202,8.035451,8.944578,5.066389,4.6369734,2.0397732,6.316202,4.6369734,7.76541,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,25.222082,1.0363196,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,5.0,1.0
-22.91103,-43.17842,2,1.0,1.0,1.0,2,90,1,162.0,1.0,0.0,0.0,6.690769,8.50954,9.46523,5.60758,4.723124,1.5709026,6.690769,4.723124,8.221847,1.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,-45.40384,0.9346189,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,88.0,1.0
-22.96205,-43.178474,4,1.0,1.0,2.0,3,365,2,323.0,1.0,0.0,0.0,1.0762385,3.6064394,5.257073,3.4679506,2.7139242,5.9550543,1.0762385,2.7139242,3.3132503,1.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,-96.529144,0.86099887,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,362.0,1.0
-22.972918,-43.188423,4,1.0,1.0,2.0,3,30,3,343.0,1.0,0.0,0.0,0.66835314,2.0547283,3.8102942,3.251259,4.256138,7.419465,0.66835314,3.251259,2.1777918,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,-49.881977,0.9281704,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,27.0,1.0
-22.945078,-43.182667,3,1.0,1.0,2.0,4,365,1,765.0,1.0,0.0,0.0,2.8938644,4.8458858,6.1117992,2.9491913,2.7046976,4.3456354,2.8938644,2.7046976,4.617183,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,-78.84503,0.8864638,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,361.0,1.0
-22.945078,-43.182667,2,0.0,1.0,1.0,3,60,1,166.0,1.0,0.0,0.0,2.8938644,4.8458858,6.1117992,2.9491913,2.7046976,4.3456354,2.8938644,2.7046976,4.617183,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,-7.6697016,0.9889557,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,57.0,1.0
-22.964592,-43.174267,4,1.0,1.0,1.0,3,365,0,432.0,1.0,0.0,0.0,1.0878018,3.7733257,5.5088043,3.9691396,2.559479,6.133402,1.0878018,2.559479,3.456644,1.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,42.899227,1.0617745,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,362.0,0.0
-23.030134,-43.470512,7,1.0,2.0,4.0,4,365,1,420.0,1.0,0.0,0.0,30.23162,27.683739,25.812368,28.001192,33.403725,34.172646,25.812368,28.001192,27.909243,1.0,0.0,0.0,1.0,1.0,1.0,1.0,27.0,-23.512161,0.9661427,3.0,632.1213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,2.0,361.0,1.0
-22.97435,-43.187855,4,1.0,1.0,1.0,1,365,2,225.0,1.0,0.0,0.0,0.6824754,2.0166848,3.809055,3.4067783,4.3164654,7.5491524,0.6824754,3.4067783,2.169405,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,64.93252,1.0935023,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,364.0,1.0
-23.026993,-43.473915,4,1.0,1.0,1.0,2,365,0,514.0,1.0,0.0,0.0,30.498724,27.963663,26.090448,28.227278,33.64678,34.360588,26.090448,28.227278,28.184278,1.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,31.438269,1.0452708,3.0,632.1213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,363.0,0.0
-22.978678,-43.223423,3,1.0,1.0,2.0,3,20,2,472.0,1.0,0.0,0.0,4.3035703,1.9835128,0.7708971,3.258347,7.634348,9.787576,0.7708971,3.258347,2.35266,1.0,0.0,1.0,0.0,1.0,1.0,0.0,39.0,-74.71417,0.89241225,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,17.0,1.0
-22.93468,-43.196293,2,2.0,1.0,1.0,5,5,0,1167.0,0.0,1.0,0.0,4.2990327,5.5087833,6.2875605,2.4045367,4.3510942,4.3412914,4.2990327,2.4045367,5.365125,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,64.06474,1.0922527,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
-22.97349,-43.20571,6,2.0,3.0,3.0,2,365,1,589.0,1.0,0.0,0.0,2.421498,1.128034,2.22399,2.450278,5.759218,8.261484,1.128034,2.450278,1.9245073,1.0,1.0,0.0,0.0,1.0,1.0,1.0,32.0,-12.306028,0.9822794,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,363.0,1.0
